11/1 21:18:27.421  Naljub gains Prayer of Fortitude.
11/1 21:22:35.484  Lutziffer 's Shadow Bolt hits Lair Brute for 1335 Shadow damage.
11/1 21:22:35.484  Scorpid hits Lair Brute for 71. (glancing)
11/1 21:22:35.562  You fail to perform Devastate: Not enough rage.
11/1 21:22:35.562  Mechanicbob misses Lair Brute.
11/1 21:22:35.687  You fail to perform Devastate: Not enough rage.
11/1 21:22:35.750  Chiv begins to cast Flash of Light.
11/1 21:22:35.765  Shagz gains Battle Shout.
11/1 21:22:35.765  Extremehorde gains Battle Shout.
11/1 21:22:35.765  Naewenn gains Battle Shout.
11/1 21:22:35.765  Ugor gains Battle Shout.
11/1 21:22:35.765  Mechanicbob gains 15 Energy from Mechanicbob 's Combat Potency.
11/1 21:22:35.765  Siid 's Flash of Light heals Shagz for 1660.
11/1 21:22:35.765  Shagz 's Revenge hits Lair Brute for 271.
11/1 21:22:35.781  Bansheel 's Flash Heal critically heals Shagz for 3074.
11/1 21:22:35.781  Mechanicbob 's Sinister Strike hits Lair Brute for 545.
11/1 21:22:35.781  Kikoman 's Bite hits Lair Brute for 19.
11/1 21:22:35.843  Chadu hits Lair Brute for 180.
11/1 21:22:35.890  You fail to perform Devastate: Not enough rage.
11/1 21:22:35.906  Kikoman hits Lair Brute for 150. (glancing)
11/1 21:22:36.093  You fail to perform Devastate: Not enough rage.
11/1 21:22:36.203  Ceedar hits Lair Brute for 197.
11/1 21:22:36.203  Krakenskull hits Lair Brute for 393. (53 blocked)
11/1 21:22:36.203  Ugor hits Lair Brute for 208.
11/1 21:22:36.218  Lair Brute suffers 199 Physical damage from Mechanicbob 's Garrote.
11/1 21:22:36.218  Shagz gains Renew.
11/1 21:22:36.234  Rok hits Lair Brute for 443.
11/1 21:22:36.234  Mechanicbob hits Lair Brute for 171. (glancing)
11/1 21:22:36.312  You fail to perform Devastate: Not enough rage.
11/1 21:22:36.468  You fail to perform Devastate: Not enough rage.
11/1 21:22:36.468  You hit Lair Brute for 148.
11/1 21:22:36.468  Chadu crits Lair Brute for 636.
11/1 21:22:36.484  Lair Brute suffers 107 Nature damage from Mechanicbob 's Deadly Poison VII.
11/1 21:22:36.625  Lair Brute is afflicted by Curse of Agony.
11/1 21:22:36.640  Chadu gains Ferocity.
11/1 21:22:36.640  Ugor 's Bloodthirst heals Ugor for 30.
11/1 21:22:36.640  Lair Brute suffers 51 Nature damage from Scorpid 's Scorpid Poison.
11/1 21:22:36.796  Aurus crits Lair Brute for 265.
11/1 21:22:37.046  Warp Stalker hits Lair Brute for 193.
11/1 21:22:37.062  Lair Brute is afflicted by Scorpid Poison (2).
11/1 21:22:37.078  Shagz gains Inspiration.
11/1 21:22:37.093  Caridwen 's Arcane Blast hits Lair Brute for 1100 Arcane damage. (366 resisted)
11/1 21:22:37.093  Your Devastate hits Lair Brute for 167.
11/1 21:22:37.093  Ceedar crits Lair Brute for 423.
11/1 21:22:37.093  Krakenskull hits Lair Brute for 142.
11/1 21:22:37.093  Ugor attacks. Lair Brute parries.
11/1 21:22:37.093  Aurus misses Lair Brute.
11/1 21:22:37.234  You fail to perform Devastate: Not yet recovered.
11/1 21:22:37.234  Scorpid hits Lair Brute for 95. (53 blocked)
11/1 21:22:37.234  Lair Brute hits Shagz for 3633.
11/1 21:22:37.234  Shagz attacks. Lair Brute parries.
11/1 21:22:37.250  Chadu hits Lair Brute for 198.
11/1 21:22:37.250  Bansheel begins to cast Flash Heal.
11/1 21:22:37.421  You fail to perform Devastate: Not yet recovered.
11/1 21:22:37.437  Caridwen is afflicted by Arcane Blast (2).
11/1 21:22:37.437  Mechanicbob gains 15 Energy from Mechanicbob 's Combat Potency.
11/1 21:22:37.437  Chiv 's Flash of Light heals Shagz for 1591.
11/1 21:22:37.437  Siid 's Flash of Light heals Shagz for 1706.
11/1 21:22:37.437  Kikoman 's Gore hits Lair Brute for 35.
11/1 21:22:37.437  Rok hits Lair Brute for 213.
11/1 21:22:37.437  Kikoman hits Lair Brute for 193.
11/1 21:22:37.671  You fail to perform Devastate: Not yet recovered.
11/1 21:22:37.875  You fail to perform Devastate: Not yet recovered.
11/1 21:22:37.875  Mechanicbob attacks. Lair Brute parries.
11/1 21:22:37.875  Extremehorde begins to cast Corruption.
11/1 21:22:37.875  Lutziffer begins to cast Shadow Bolt.
11/1 21:22:37.875  Lair Brute suffers 175 Nature damage from Aurus 's Serpent Sting.
11/1 21:22:37.875  Chiv begins to cast Flash of Light.
11/1 21:22:37.890  Lair Brute is afflicted by Sunder Armor (4).
11/1 21:22:37.890  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:37.890  Aurus gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:37.890  Caridwen gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:37.890  Krakenskull gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:37.906  Ugor hits Lair Brute for 203.
11/1 21:22:37.968  You fail to perform Devastate: Not yet recovered.
11/1 21:22:38.109  You attack. Lair Brute dodges.
11/1 21:22:38.109  Ceedar hits Lair Brute for 196.
11/1 21:22:38.109  Shagz gains 606 health from Naewenn 's Renew.
11/1 21:22:38.109  Chadu crits Lair Brute for 668.
11/1 21:22:38.109  Lair Brute misses Shagz.
11/1 21:22:38.125  Lair Brute suffers 223 Fire damage from Krakenskull 's Immolation Trap Effect.
11/1 21:22:38.187  You fail to perform Devastate: Not yet recovered.
11/1 21:22:38.203  Lair Brute is afflicted by Corruption.
11/1 21:22:38.203  Lair Brute is afflicted by Immolation Trap Effect.
11/1 21:22:38.218  Chadu gains 15 Energy from Chadu 's Combat Potency.
11/1 21:22:38.218  Mechanicbob gains 25 Energy from Mechanicbob 's Relentless Strikes Effect.
11/1 21:22:38.218  Warp Stalker 's Claw hits Lair Brute for 54.
11/1 21:22:38.218  Lair Brute suffers 212 Shadow damage from Extremehorde 's Curse of Agony.
11/1 21:22:38.234  Mechanicbob crits Lair Brute for 938.
11/1 21:22:38.359  You fail to perform Devastate: Not enough rage.
11/1 21:22:38.546  Aurus misses Lair Brute.
11/1 21:22:38.562  Mallousx gains 1 extra attack through Windfury Attack.
11/1 21:22:38.562  Mallousx hits Lair Brute for 537. (glancing)
11/1 21:22:38.562  Lair Brute suffers 51 Nature damage from Scorpid 's Scorpid Poison.
11/1 21:22:38.562  Lair Brute is afflicted by Rupture.
11/1 21:22:38.578  Mallousx gains Windfury Attack.
11/1 21:22:38.578  Ugor 's Bloodthirst heals Ugor for 30.
11/1 21:22:38.578  Chadu 's Improved Leader of the Pack heals Chadu for 459.
11/1 21:22:38.578  Extremehorde 's Shadowmend heals Extremehorde for 5.
11/1 21:22:38.593  Mallousx crits Lair Brute for 1443.
11/1 21:22:38.656  You fail to perform Devastate: Not enough rage.
11/1 21:22:38.734  You fail to perform Devastate: Not enough rage.
11/1 21:22:38.796  Chadu hits Lair Brute for 204.
11/1 21:22:38.796  Scorpid attacks. Lair Brute dodges.
11/1 21:22:38.796  Krakenskull crits Lair Brute for 946.
11/1 21:22:38.796  Rok hits Lair Brute for 423.
11/1 21:22:38.796  Krakenskull misses Lair Brute.
11/1 21:22:38.968  You fail to perform Devastate: Not enough rage.
11/1 21:22:38.968  Warp Stalker attacks. Lair Brute parries.
11/1 21:22:38.968  Shagz 's Shield Slam missed Lair Brute.
11/1 21:22:38.968  Aurus hits Lair Brute for 272. (53 blocked)
11/1 21:22:38.984  Bloodthirst fades from Ugor.
11/1 21:22:38.984  Bansheel 's Flash Heal heals Shagz for 2138.
11/1 21:22:38.984  Ceedar hits Lair Brute for 186. (glancing)
11/1 21:22:38.984  Kikoman hits Lair Brute for 219.
11/1 21:22:39.140  You fail to perform Devastate: Not enough rage.
11/1 21:22:39.187  Shagz hits Lair Brute for 140. (glancing)
11/1 21:22:39.187  Mechanicbob attacks. Lair Brute dodges.
11/1 21:22:39.203  Lair Brute suffers 198 Physical damage from Mechanicbob 's Garrote.
11/1 21:22:39.203  Caridwen 's Arcane Missiles hits Lair Brute for 683 Arcane damage.
11/1 21:22:39.203  Extremehorde begins to cast Unstable Affliction.
11/1 21:22:39.328  You fail to perform Devastate: Not enough rage.
11/1 21:22:39.515  Lair Brute suffers 106 Nature damage from Mechanicbob 's Deadly Poison VII.
11/1 21:22:39.515  Lair Brute is afflicted by Faerie Fire (Feral).
11/1 21:22:39.531  Mechanicbob gains Slice and Dice.
11/1 21:22:39.531  Mallousx 's Improved Leader of the Pack heals Mallousx for 419.
11/1 21:22:39.531  Chiv 's Flash of Light critically heals Shagz for 2433.
11/1 21:22:39.531  Siid 's Flash of Light critically heals Shagz for 2568.
11/1 21:22:39.546  You hit Lair Brute for 161.
11/1 21:22:39.640  You fail to perform Devastate: Not enough rage.
11/1 21:22:39.703  You fail to perform Devastate: Not enough rage.
11/1 21:22:39.703  Lair Brute attacks. Shagz dodges.
11/1 21:22:39.703  Ugor attacks. Lair Brute parries.
11/1 21:22:39.718  Ugor hits Lair Brute for 204.
11/1 21:22:39.890  You fail to perform Devastate: Not enough rage.
11/1 21:22:39.890  Demonea gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:39.890  Krakenskull gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:39.890  Caridwen gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:39.890  Aurus gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:39.906  Windfury Attack fades from Mallousx.
11/1 21:22:39.906  Chadu 's Backstab crits Lair Brute for 2210.
11/1 21:22:39.906  Rok crits Lair Brute for 472.
11/1 21:22:39.906  Chadu hits Lair Brute for 279. (glancing)
11/1 21:22:39.906  Aurus hits Lair Brute for 126. (glancing)
11/1 21:22:39.921  Ceedar hits Lair Brute for 206.
11/1 21:22:40.093  Chadu hits Lair Brute for 219.
11/1 21:22:40.093  Chiv begins to cast Flash of Light.
11/1 21:22:40.093  Lair Brute suffers 160 Shadow damage from Extremehorde 's Curse of Agony. (53 resisted)
11/1 21:22:40.109  Chadu 's Anesthetic Poison hits Lair Brute for 149 Nature damage.
11/1 21:22:40.109  Extremehorde 's Shadowmend heals Extremehorde for 3.
11/1 21:22:40.109  Kikoman 's Gore hits Lair Brute for 109.
11/1 21:22:40.109  Lair Brute suffers 181 Physical damage from Mechanicbob 's Rupture.
11/1 21:22:40.171  Scorpid hits Lair Brute for 56. (glancing)
11/1 21:22:40.171  Caridwen 's Arcane Missiles hits Lair Brute for 683 Arcane damage.
11/1 21:22:40.468  Mechanicbob misses Lair Brute.
11/1 21:22:40.468  Mechanicbob hits Lair Brute for 389. (glancing)
11/1 21:22:40.468  Lutziffer 's Shadow Bolt hits Lair Brute for 1322 Shadow damage.
11/1 21:22:40.468  Ugor 's Bloodthirst was dodged by Lair Brute.
11/1 21:22:40.656  Kikoman misses Lair Brute.
11/1 21:22:40.656  Lair Brute suffers 51 Nature damage from Scorpid 's Scorpid Poison.
11/1 21:22:40.656  Scorpid 's Scorpid Poison was parried by Lair Brute.
11/1 21:22:40.671  Thunderfury fades from Lair Brute.
11/1 21:22:40.671  Thunderfury fades from Lair Brute.
11/1 21:22:40.671  Mechanicbob gains Lightning Speed.
11/1 21:22:40.671  Chiv gains 108 Mana from Chiv 's Illumination.
11/1 21:22:40.671  Siid gains 108 Mana from Siid 's Illumination.
11/1 21:22:40.671  Ugor gains 1 Rage from Ugor 's Unbridled Wrath.
11/1 21:22:40.671  Rok 's Improved Leader of the Pack heals Rok for 408.
11/1 21:22:40.687  Mechanicbob 's Sinister Strike crits Lair Brute for 1383.
11/1 21:22:40.687  Ceedar 's Shred crits Lair Brute for 1667.
11/1 21:22:40.687  Krakenskull hits Lair Brute for 125. (glancing)
11/1 21:22:40.890  Lair Brute suffers 175 Nature damage from Aurus 's Serpent Sting.
11/1 21:22:40.906  Lair Brute suffers 454 Shadow damage from Extremehorde 's Corruption.
11/1 21:22:40.906  Lair Brute suffers 223 Fire damage from Mallousx 's Immolation Trap Effect.
11/1 21:22:40.906  Aurus hits Lair Brute for 345.
11/1 21:22:40.906  Warp Stalker hits Lair Brute for 195.
11/1 21:22:40.906  Lair Brute attacks. Shagz dodges.
11/1 21:22:40.906  Rok gains Flurry.
11/1 21:22:40.906  Rok gains Unleashed Rage.
11/1 21:22:40.921  Chadu gains 15 Energy from Chadu 's Combat Potency.
11/1 21:22:40.921  Mechanicbob 's Improved Leader of the Pack heals Mechanicbob for 390.
11/1 21:22:40.921  Ceedar 's Improved Leader of the Pack heals Ceedar for 466.
11/1 21:22:40.984  Aurus casts Snake Trap.
11/1 21:22:40.984  Demonea 's Earth Shock hits Lair Brute for 818 Nature damage.
11/1 21:22:40.984  Extremehorde 's Shadowmend heals Extremehorde for 11.
11/1 21:22:41.000  Ceedar hits Lair Brute for 231.
11/1 21:22:41.000  Shagz hits Lair Brute for 166. (glancing)
11/1 21:22:41.000  You hit Lair Brute for 169. (glancing)
11/1 21:22:41.109  Lair Brute suffers 223 Fire damage from Krakenskull 's Immolation Trap Effect.
11/1 21:22:41.109  Rok crits Lair Brute for 1042.
11/1 21:22:41.281  You fail to perform Devastate: Not yet recovered.
11/1 21:22:41.343  Caridwen 's Arcane Missiles hits Lair Brute for 513 Arcane damage. (171 resisted)
11/1 21:22:41.343  Defaca begins to cast Scorch.
11/1 21:22:41.375  Lair Brute is afflicted by Unstable Affliction.
11/1 21:22:41.375  Lair Brute is afflicted by Sunder Armor (5).
11/1 21:22:41.375  Scorpid gains Unleashed Rage.
11/1 21:22:41.390  Renew fades from Shagz.
11/1 21:22:41.390  Mallousx gains Unleashed Rage.
11/1 21:22:41.390  Ceedar gains Unleashed Rage.
11/1 21:22:41.406  Chadu gains Unleashed Rage.
11/1 21:22:41.406  Mechanicbob gains Unleashed Rage.
11/1 21:22:41.406  Viper misses Lair Brute.
11/1 21:22:41.406  Viper hits Lair Brute for 26.
11/1 21:22:41.406  Viper hits Lair Brute for 23.
11/1 21:22:41.406  Viper hits Lair Brute for 27.
11/1 21:22:41.406  Venomous Snake hits Lair Brute for 10. (glancing)
11/1 21:22:41.406  Venomous Snake hits Lair Brute for 9. (glancing)
11/1 21:22:41.406  Venomous Snake hits Lair Brute for 11.
11/1 21:22:41.406  Venomous Snake hits Lair Brute for 11.
11/1 21:22:41.546  You fail to perform Devastate: Not yet recovered.
11/1 21:22:41.546  Siid 's Flash of Light heals Shagz for 1708.
11/1 21:22:41.546  Your Devastate hits Lair Brute for 237.
11/1 21:22:41.546  Krakenskull hits Lair Brute for 421. (53 blocked)
11/1 21:22:41.546  Mechanicbob hits Lair Brute for 247.
11/1 21:22:41.546  Chadu misses Lair Brute.
11/1 21:22:41.625  Ugor hits Lair Brute for 214.
11/1 21:22:41.625  Aurus misses Lair Brute.
11/1 21:22:41.703  You fail to perform Devastate: Not yet recovered.
11/1 21:22:41.796  Scorpid hits Lair Brute for 89. (glancing)
11/1 21:22:41.796  Chadu crits Lair Brute for 749.
11/1 21:22:41.796  Demonea gains 19 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:41.796  Caridwen gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:41.796  Aurus gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:41.796  Krakenskull gains 18 Mana from Mana Spring Totem V 's Mana Spring.
11/1 21:22:41.812  Scorpid gains Mend Pet.
11/1 21:22:41.812  Shagz gains Renew.
11/1 21:22:41.812  Shagz gains Renew.
11/1 21:22:41.812  Chiv 's Flash of Light heals Shagz for 1612.
11/1 21:22:41.812  Rok crits Lair Brute for 500.
11/1 21:22:41.812  Mallousx hits Lair Brute for 683.
11/1 21:22:41.906  You fail to perform Devastate: Not yet recovered.
11/1 21:22:42.093  You fail to perform Devastate: Not yet recovered.
11/1 21:22:42.093  Ceedar hits Lair Brute for 226.
11/1 21:22:42.093  Kikoman hits Lair Brute for 214.
11/1 21:22:42.218  Lair Brute suffers 199 Physical damage from Mechanicbob 's Garrote.
11/1 21:22:42.218  Lair Brute suffers 213 Shadow damage from Extremehorde 's Curse of Agony.
11/1 21:22:42.218  Lair Brute suffers 181 Physical damage from Mechanicbob 's Rupture.
11/1 21:22:42.234  Ceedar gains 20 Energy from Ceedar 's Bloodlust.
11/1 21:22:42.234  Rok 's Windfury Attack hits Lair Brute for 836.
11/1 21:22:42.234  Rok 's Windfury Attack hits Lair Brute for 753.
11/1 21:22:42.234  Extremehorde 's Shadowmend heals Extremehorde for 5.
11/1 21:22:42.234  Ugor misses Lair Brute.
11/1 21:22:42.234  Caridwen 's Arcane Missiles hits Lair Brute for 683 Arcane damage.
11/1 21:22:42.234  Extremehorde begins to cast Shadow Bolt.
11/1 21:22:42.234  Chiv begins to cast Flash of Light.
11/1 21:22:42.312  You fail to perform Devastate: Not enough rage.
11/1 21:22:42.312  Mechanicbob hits Lair Brute for 431. (glancing)
11/1 21:22:42.312  Lair Brute suffers 107 Nature damage from Mechanicbob 's Deadly Poison VII.
11/1 21:22:42.484  You fail to perform Devastate: Not enough rage.
11/1 21:22:42.562  Krakenskull hits Lair Brute for 157.
11/1 21:22:42.562  Trigaar begins to cast Conjure Food.
11/1 21:22:42.562  Mechanicbob hits Lair Brute for 201. (glancing)
11/1 21:22:42.562  Lair Brute suffers 52 Nature damage from Scorpid 's Scorpid Poison.
11/1 21:22:42.562  Lair Brute is afflicted by Deadly Poison.
11/1 21:22:42.578  Mechanicbob gains 15 Energy from Mechanicbob 's Combat Potency.
11/1 21:22:42.593  Mechanicbob 's Instant Poison VII hits Lair Brute for 210 Nature damage.
11/1 21:22:42.671  You fail to perform Devastate: Not enough rage.
11/1 21:22:42.796  You hit Lair Brute for 187.
11/1 21:22:42.796  Aurus misses Lair Brute.
11/1 21:22:42.796  Chadu performs Feint on Lair Brute.
11/1 21:22:42.812  Lavode begins to cast Corruption.
11/1 21:22:42.812  Chadu hits Lair Brute for 228.
11/1 21:22:42.875  You fail to perform Devastate: Not enough rage.
11/1 21:22:42.937  Venomous Snake attacks. Lair Brute dodges.
11/1 21:22:42.937  Shagz misses Lair Brute.
11/1 21:22:42.937  Warp Stalker hits Lair Brute for 212.
11/1 21:22:42.937  Lair Brute 's Cleave was dodged by Shagz.
11/1 21:22:42.953  Defaca 's Scorch hits Lair Brute for 818 Fire damage.
11/1 21:22:42.953  Ceedar 's Shred crits Lair Brute for 1816.
11/1 21:22:42.968  Lair Brute 's Cleave hits Warp Stalker for 3972.
11/1 21:22:42.968  Lair Brute 's Cleave hits Kikoman for 2601. (8 blocked)
11/1 21:22:42.968  Lair Brute 's Mortal Strike hits Shagz for 5077. (269 blocked)
11/1 21:22:43.046  Ceedar crits Lair Brute for 529.
11/1 21:22:43.046  Venomous Snake misses Lair Brute.
11/1 21:22:43.156  Venomous Snake hits Lair Brute for 12.
11/1 21:22:43.156  Aurus crits Lair Brute for 317.
11/1 21:22:43.156  Venomous Snake hits Lair Brute for 10. (glancing)
11/1 21:22:43.156  Rok hits Lair Brute for 495.
11/1 21:22:43.296  Lutziffer begins to cast Corruption.
11/1 21:22:43.296  Caridwen 's Arcane Missiles crits Lair Brute for 1196 Arcane damage.
11/1 21:22:43.296  Defaca begins to cast Scorch.
11/1 21:22:43.296  Ugor misses Lair Brute.
11/1 21:22:43.312  Scorpid hits Lair Brute for 88. (glancing)
11/1 21:22:43.375  You fail to perform Devastate: Not yet recovered.
11/1 21:22:43.375  Saldrin gains Renew.
11/1 21:22:43.406  Lair Brute is afflicted by Fire Vulnerability.
11/1 21:22:43.406  Lair Brute is afflicted by Corruption.
11/1 21:22:43.406  Shagz is afflicted by Mortal Strike.
11/1 21:22:43.421  Shagz gains 1 Rage from Shagz 's Shield Specialization.
11/1 21:22:43.421  Mechanicbob 's Sinister Strike crits Lair Brute for 1545.
11/1 21:22:43.421  Siid 's Flash of Light heals Shagz for 833.
11/1 21:22:43.421  Your Devastate hits Lair Brute for 218.
11/1 21:22:43.562  You fail to perform Devastate: Not yet recovered.
11/1 21:22:43.578  Chadu crits Lair Brute for 757.
11/1 21:22:43.578  Bansheel begins to cast Flash Heal.
11/1 21:22:43.578  Kikoman crits Lair Brute for 425.
11/1 21:22:43.578  Mechanicbob crits Lair Brute for 494.
11/1 21:22:43.578  Rok hits Lair Brute for 232. (glancing)
11/1 21:22:43.781  You fail to perform Devastate: Not yet recovered.
11/1 21:22:43.781  Lair Brute suffers 175 Nature damage from Aurus 's Serpent Sting.
